USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW,MW,MW,AW,AW,AW,AW,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
720533,99999,201204041300,***,0,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,34,32,******,30,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041316,***,0,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,34,32,******,30,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041336,***,0,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,36,32,******,30,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041400,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,36,32,******,30,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041416,260,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,39,32,******,29.99,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041436,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,32,******,29.99,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041500,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,32,******,29.99,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041516,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,32,******,29.99,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041536,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,32,******,29.99,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041600,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,32,******,29.98,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041616,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,32,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041636,130,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,32,******,29.97,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041700,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,48,32,******,29.96,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041716,120,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,50,34,******,29.96,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041736,170,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,50,34,******,29.94,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041800,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,50,34,******,29.94,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041816,190,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,34,******,29.93,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041836,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,34,******,29.91,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041900,120,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,34,******,29.91,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041916,110,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,36,******,29.9,******,***,***,*****,*****,*****,*****,**
720533,99999,201204041936,60,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,36,******,29.89,******,***,***,*****,*****,*****,*****,**
720533,99999,201204042000,80,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,34,******,29.89,******,***,***,*****,*****,*****,*****,**
720533,99999,201204042016,130,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,34,******,29.88,******,***,***,*****,*****,*****,*****,**
720533,99999,201204042036,120,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,34,******,29.87,******,***,***,*****,*****,*****,*****,**
720533,99999,201204042100,140,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,34,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204042116,170,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,34,******,29.85,******,***,***,*****,*****,*****,*****,**
720533,99999,201204042136,360,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,32,******,29.84,******,***,***,*****,*****,*****,*****,**
720533,99999,201204042200,80,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,32,******,29.83,******,***,***,*****,*****,*****,*****,**
720533,99999,201204042216,40,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,32,******,29.83,******,***,***,*****,*****,*****,*****,**
720533,99999,201204042236,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,32,******,29.83,******,***,***,*****,*****,*****,*****,**
720533,99999,201204042300,130,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,32,******,29.82,******,***,***,*****,*****,*****,*****,**
720533,99999,201204042316,100,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,32,******,29.82,******,***,***,*****,*****,*****,*****,**
720533,99999,201204042336,70,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,32,******,29.83,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050000,80,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,34,******,29.83,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050016,80,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,34,******,29.83,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050036,60,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,32,******,29.83,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050100,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,32,******,29.83,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050116,100,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,34,******,29.83,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050136,100,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,34,******,29.83,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050200,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,36,******,29.83,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050216,220,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,36,******,29.84,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050236,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,36,******,29.84,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050300,240,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,36,******,29.85,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050316,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,50,36,******,29.85,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050336,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,48,36,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050400,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,48,36,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050416,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,46,36,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050436,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,46,36,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050500,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,46,36,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050516,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,36,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050536,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,36,******,29.85,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050600,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,36,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050616,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,36,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050636,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,36,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050700,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,36,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050716,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,37,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050736,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,36,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050800,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,36,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050816,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,36,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050836,230,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,36,******,29.85,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050900,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,34,******,29.85,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050916,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,34,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204050936,240,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,36,******,29.85,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051000,190,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,36,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051016,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,32,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051036,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,39,34,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051100,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,39,32,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051116,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,37,32,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051136,60,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,37,32,******,29.87,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051200,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,36,32,******,29.87,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051216,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,36,32,******,29.87,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051236,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,37,32,******,29.88,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051300,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,37,32,******,29.89,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051316,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,39,34,******,29.89,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051336,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,37,34,******,29.9,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051400,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,34,******,29.9,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051416,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,36,******,29.9,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051436,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,37,******,29.9,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051500,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,37,******,29.9,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051516,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,48,37,******,29.9,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051536,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,50,36,******,29.9,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051600,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,36,******,29.9,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051616,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,37,******,29.9,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051636,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,34,******,29.9,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051700,150,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,34,******,29.9,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051716,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,34,******,29.9,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051736,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,36,******,29.9,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051800,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,36,******,29.9,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051816,110,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,34,******,29.89,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051836,70,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,32,******,29.87,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051900,40,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,32,******,29.87,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051916,40,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,34,******,29.86,******,***,***,*****,*****,*****,*****,**
720533,99999,201204051936,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,36,******,29.85,******,***,***,*****,*****,*****,*****,**
720533,99999,201204052000,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,34,******,29.84,******,***,***,*****,*****,*****,*****,**
720533,99999,201204052016,110,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,66,32,******,29.83,******,***,***,*****,*****,*****,*****,**
720533,99999,201204052036,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,30,******,29.82,******,***,***,*****,*****,*****,*****,**
720533,99999,201204052100,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,32,******,29.82,******,***,***,*****,*****,*****,*****,**
720533,99999,201204052116,60,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,32,******,29.8,******,***,***,*****,*****,*****,*****,**
720533,99999,201204052136,60,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,32,******,29.8,******,***,***,*****,*****,*****,*****,**
720533,99999,201204052200,40,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,30,******,29.78,******,***,***,*****,*****,*****,*****,**
720533,99999,201204052216,280,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,32,******,29.78,******,***,***,*****,*****,*****,*****,**
720533,99999,201204052300,320,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,30,******,29.77,******,***,***,*****,*****,*****,*****,**
720533,99999,201204052316,330,11,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,30,******,29.76,******,***,***,*****,*****,*****,*****,**
720533,99999,201204052336,300,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,68,30,******,29.76,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060000,300,7,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,66,30,******,29.76,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060016,300,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,64,32,******,29.76,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060036,290,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,64,32,******,29.76,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060100,240,8,***,98,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,64,30,******,29.77,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060116,260,17,25,98,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,64,28,******,29.79,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060136,300,14,23,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,63,30,******,29.77,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060200,270,14,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,30,******,29.78,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060216,220,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,28,******,29.79,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060236,230,5,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,61,30,******,29.8,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060300,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,32,******,29.8,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060316,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,32,******,29.8,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060336,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,32,******,29.81,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060400,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,32,******,29.8,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060416,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,34,******,29.8,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060436,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,32,******,29.8,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060500,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,34,******,29.8,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060516,200,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,32,******,29.8,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060536,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,32,******,29.79,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060600,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,32,******,29.81,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060616,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,50,32,******,29.8,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060636,260,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,48,32,******,29.82,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060700,260,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,48,34,******,29.8,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060716,180,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,46,32,******,29.8,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060736,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,48,32,******,29.79,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060800,340,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,32,******,29.78,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060816,50,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,34,******,29.79,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060836,260,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,46,34,******,29.79,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060900,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,34,******,29.78,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060916,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,46,32,******,29.78,******,***,***,*****,*****,*****,*****,**
720533,99999,201204060936,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,34,******,29.77,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061000,140,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,32,******,29.77,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061016,140,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,32,******,29.77,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061036,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,32,******,29.76,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061100,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,32,******,29.76,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061116,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,32,******,29.76,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061136,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,32,******,29.76,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061200,210,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,32,******,29.76,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061216,210,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,32,******,29.74,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061236,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,32,******,29.75,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061300,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,32,******,29.74,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061316,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,32,******,29.74,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061336,210,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,32,******,29.74,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061400,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,36,******,29.74,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061416,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,46,37,******,29.74,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061436,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,46,39,******,29.73,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061500,30,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,48,41,******,29.72,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061516,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,41,******,29.73,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061536,80,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,39,******,29.71,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061600,80,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,41,******,29.71,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061616,20,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,39,******,29.7,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061636,360,11,16,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,37,******,29.69,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061700,20,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,37,******,29.68,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061716,340,11,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,39,******,29.67,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061736,10,14,19,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,37,******,29.65,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061800,350,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,34,******,29.64,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061816,200,15,24,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,10,******,29.62,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061836,180,14,28,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,0,******,29.62,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061900,180,19,29,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,-2,******,29.61,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061916,190,15,40,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,-6,******,29.6,******,***,***,*****,*****,*****,*****,**
720533,99999,201204061936,220,9,19,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,-2,******,29.6,******,***,***,*****,*****,*****,*****,**
720533,99999,201204062000,200,17,32,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,-4,******,29.6,******,***,***,*****,*****,*****,*****,**
720533,99999,201204062016,200,23,33,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,75,-8,******,29.59,******,***,***,*****,*****,*****,*****,**
720533,99999,201204062036,230,14,24,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,75,-9,******,29.59,******,***,***,*****,*****,*****,*****,**
720533,99999,201204062100,230,19,32,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,75,-9,******,29.59,******,***,***,*****,*****,*****,*****,**
720533,99999,201204062116,220,30,40,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,75,-22,******,29.6,******,***,***,*****,*****,*****,*****,**
720533,99999,201204062136,220,19,39,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,-20,******,29.6,******,***,***,*****,*****,*****,*****,**
720533,99999,201204062200,220,21,40,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,-18,******,29.61,******,***,***,*****,*****,*****,*****,**
720533,99999,201204062216,230,25,33,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,-17,******,29.62,******,***,***,*****,*****,*****,*****,**
720533,99999,201204062236,230,24,34,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,-17,******,29.63,******,***,***,*****,*****,*****,*****,**
720533,99999,201204062300,280,17,33,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,-11,******,29.64,******,***,***,*****,*****,*****,*****,**
720533,99999,201204062316,300,17,25,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,1,******,29.66,******,***,***,*****,*****,*****,*****,**
